id,lat,lng,artdtsch,gattungdeutsch,strname,hausnr,standortnr,pflanzjahr,standalter,bezirk,zeit,wassermenge,wassersumme
_13ar45ajk,13.46548,52.5182,Spitz-Ahorn,AHORN,undefined,undefined,60114,1971.0,48,Friedrichshain-Kreuzberg,2020-05-21 22:28:15.410568+00,10,220
_13f8iyjph,13.42125,52.556219999999996,Winter-Linde 'Greenspire',LINDE,Eschengraben,undefined,40768,2005.0,14,Pankow,2020-08-17 08:23:07.241993+00,50,275
_13rdtiwdv,13.3565,52.49096,Japanische Zierkirsche 'Kanzan',undefined,Elßholzstraße,29,17888,2017.0,2,Tempelhof-Schöneberg,2020-12-05 17:42:14.997569+00,10,50
_1444mfd4i,13.494979999999998,52.51589,Sommer-Linde,LINDE,Hubertusstraße,undefined,21SB20,1999.0,20,Lichtenberg,2020-08-06 15:50:54.042195+00,50,335
_14eg3wyct,13.36241,52.491009999999996,Kaiser-Linde,LINDE,Neue Steinmetzstraße,6,17707,1994.0,25,Tempelhof-Schöneberg,2020-08-02 09:02:32.933804+00,50,210
_14jlo7y0l,13.41131,52.542730000000006,Gemeine Rosskastanie,ROSSKASTANIE,undefined,undefined,70553,1938.0,81,Pankow,2020-05-20 19:37:53.813706+00,10,135
_14phuqic0,13.36191,52.48848,Kaiser-Linde,LINDE,Crellestraße,34,17892,1986.0,33,Tempelhof-Schöneberg,2020-08-20 10:09:09.998236+00,10,35
_14zvtxwtl,13.356879999999999,52.55211,Säulen-Weiss-Dorn,WEIßDORN,Malplaquetstraße,23,30617,2013.0,6,Mitte,2020-06-05 16:35:36.588953+00,10,10
_156c0mra2,13.35866,52.5344,Spitz-Ahorn,AHORN,Lehrter Straße,54,222520,1986.0,33,Mitte,2020-06-28 10:34:11.774411+00,10,160
_15kzta93r,13.3476,52.53986,Japan-Birke,BIRKE,Buchstraße,7,366700,1973.0,46,Mitte,2020-06-17 15:54:06.47502+00,10,45
_15y3dir97,13.41412,52.49971,Ahornblättrige Platane,PLATANE,Erkelenzdamm,undefined,01183,1924.0,95,Friedrichshain-Kreuzberg,2020-06-02 10:32:31.733051+00,25,55
_1619150pl,13.35465,52.54286,Winter-Linde,LINDE,Triftstraße,52,30668,2005.0,14,Mitte,2020-05-21 18:29:31.040755+00,25,25
_162a2vacx,13.36664,52.50076,Einblattakazie,ROBINIE,Körnerstraße,12,243200,1985.0,34,Mitte,2020-06-17 17:38:15.508717+00,25,25
_162tuhhlk,13.33409,52.47543,Gewöhnliche Esche,ESCHE,Perelsplatz,14,17786,1999.0,20,Tempelhof-Schöneberg,2020-06-20 15:04:32.448307+00,50,80
_1663bo6gb,13.31601,52.47328,Holländische Linde,LINDE,Rüdesheimer Platz,GEGÜ.3,07132,1955.0,64,Charlottenburg-Wilmersdorf,2020-05-29 17:13:00.732039+00,50,250
_1696q5tb4,13.31991,52.51704,Spitz-Ahorn 'Emerald Queen',AHORN,Guerickestraße,undefined,01741,2004.0,15,Charlottenburg-Wilmersdorf,2020-08-07 07:20:53.708006+00,10,420
_16ieu9u8d,13.334220000000002,52.489940000000004,Amerikanische Linde,LINDE,Helmstedter Straße,9,01932,1986.0,33,Charlottenburg-Wilmersdorf,2020-08-16 11:12:18.790409+00,25,25
_16ihb69q0,13.39661,52.53397,Holländische Linde,LINDE,Strelitzer Straße,4,194300,1980.0,39,Mitte,2020-06-23 12:56:31.457518+00,10,10
_16o6tu3ey,13.41335,52.553999999999995,Winter-Linde,LINDE,Bornholmer Straße,undefined,06087,1993.0,26,Pankow,2020-08-17 12:48:04.45613+00,50,50
_16obv9rz1,13.463020000000002,52.51859,Spitz-Ahorn,AHORN,undefined,undefined,60114,1980.0,39,Friedrichshain-Kreuzberg,2020-07-24 04:59:58.175617+00,50,300
_17jaawakm,13.408320000000002,52.540119999999995,"Gemeine Kiefer, Wald-Kiefer",KIEFER,undefined,undefined,79441,2012.0,7,Pankow,2020-08-14 15:38:33.277714+00,50,50
_17otq8ivi,13.497689999999999,52.51262,Ahornblättrige Platane,PLATANE,Siegfriedstraße,undefined,21SB47,1982.0,37,Lichtenberg,2020-08-12 19:40:07.429927+00,10,20
_17tnse0it,13.45246,52.51206,Kaiser-Linde,LINDE,Warschauer Straße,undefined,WARSCH,2007.0,12,Friedrichshain-Kreuzberg,2020-05-29 18:06:06.651302+00,50,50
_17wqwq80y,13.33508,52.47541999999999,Gewöhnliche Esche,ESCHE,Perelsplatz,18,17786,2006.0,13,Tempelhof-Schöneberg,2020-06-20 15:08:10.072855+00,50,150
_18hr823jc,13.43128,52.500690000000006,Linde,LINDE,Lausitzer Platz,undefined,07050,1956.0,63,Friedrichshain-Kreuzberg,2020-07-12 14:47:25.042875+00,50,50
_18kyb52y2,13.39455,52.50395,Sand-Birke,BIRKE,undefined,undefined,00043,1994.0,25,Friedrichshain-Kreuzberg,2020-08-15 16:24:56.270079+00,50,150
_18l3x6942,13.342210000000001,52.52808,Baum-Hasel,HASEL,Bugenhagenstraße,5,221020,1986.0,33,Mitte,2020-06-03 19:33:05.259373+00,25,50
_18lyst0vm,13.349639999999999,52.43448000000001,Winter-Linde,LINDE,Paul-Schneider-Straße,33,3418,1945.0,74,Steglitz-Zehlendorf,2020-05-27 21:30:12.98033+00,10,70
_18pzomrxf,13.3832,52.55862,Japanische Zierkirsche 'Kanzan',undefined,undefined,undefined,301010,1995.0,24,Mitte,2020-09-01 12:37:01.062168+00,50,350
_1910lnyxk,13.19788,52.55169,Baum-Hasel,HASEL,Eckschanze,20,01058-Str,2014.0,5,Spandau,2020-06-02 12:04:24.314522+00,10,35
_192g025z9,13.27297,52.63672,Hainbuche,HAINBUCHE,Laurinsteig,42,02719-Str,1985.0,34,Reinickendorf,2020-06-06 16:01:06.350814+00,10,10
_19lo1csxn,13.366929999999998,52.50094,Einblattakazie,ROBINIE,Körnerstraße,16,243200,1985.0,34,Mitte,2020-06-17 17:38:40.028524+00,25,75
_19nrvpkdl,13.396410000000001,52.56417,Linde,LINDE,Rettigweg,undefined,42392,1949.0,70,Pankow,2020-08-09 17:04:21.959642+00,50,50
_19wk66y3a,13.214620000000002,52.437819999999995,Sommer-Linde,LINDE,Matterhornstraße,57,3007,1955.0,64,Steglitz-Zehlendorf,2020-05-20 08:58:47.787517+00,10,10
_1a3xumto9,13.43926,52.46219,Winter-Linde,LINDE,undefined,undefined,325.024,,undefined,Neukölln,2020-10-09 08:10:15.136477+00,10,10
_1a57buain,13.45493,52.520880000000005,Rot-/Weißdorn,WEIßDORN,Thaerstraße,undefined,THAERSTR,1992.0,27,Friedrichshain-Kreuzberg,2020-05-31 10:14:32.977967+00,10,175
_1anoupfo6,13.39514,52.534380000000006,Winter-Linde,LINDE,Anklamer Straße,52,167600,1935.0,84,Mitte,2020-06-01 11:12:18.441692+00,25,25
_1arb0sylp,13.33833,52.486830000000005,Echter Rotdorn,WEIßDORN,Bozener Straße,17,17895,2007.0,12,Tempelhof-Schöneberg,2020-06-02 18:22:56.566267+00,50,100
_1arxfxvgn,13.480920000000001,52.49918,Schwarz-Ahorn 'Faassen's Black',AHORN,Schlichtallee,undefined,29SB16,1982.0,37,Lichtenberg,2020-05-20 06:58:17.562184+00,5,160
_1asppunfd,13.478620000000001,52.50374,Spitz-Ahorn,AHORN,Spittastraße,undefined,23SB12,1924.0,95,Lichtenberg,2020-05-20 10:31:09.059546+00,50,50
_1baolpfhn,13.49138,52.502919999999996,Trauben-Kirsche,undefined,Emanuelstraße,undefined,24SB16,2003.0,16,Lichtenberg,2020-08-16 16:18:30.225788+00,5,5
_1bnph9mii,13.29853,52.617909999999995,Spitz-Ahorn,AHORN,Friedrichsthaler Weg,13,01400-Str,1954.0,65,Reinickendorf,2020-05-22 09:02:07.840111+00,25,50
_1byl6yh9b,13.321520000000001,52.47685,Gemeine Rosskastanie,ROSSKASTANIE,Kreisauer Straße,5,17848,1951.0,68,Tempelhof-Schöneberg,2020-07-24 07:45:06.081067+00,50,50
_1ccjsqn1t,13.349910000000001,52.50167,Silber-Linde,LINDE,Courbièrestraße,5,17900,1991.0,28,Tempelhof-Schöneberg,2020-06-12 14:42:22.046335+00,10,20
_1cooz54fi,13.32425,52.59273,Winter-Linde,LINDE,undefined,undefined,00998,1910.0,109,Reinickendorf,2020-08-23 16:47:17.713234+00,50,50
_1d4efwn5e,13.4638,52.51851,Spitz-Ahorn,AHORN,undefined,undefined,60114,1976.0,43,Friedrichshain-Kreuzberg,2020-07-24 05:03:24.081648+00,50,300
_1dh3yccyg,13.39345,52.38895,Baum-Hasel,HASEL,Wünsdorfer Straße,94,4957,2014.0,5,Tempelhof-Schöneberg,2020-08-12 13:04:02.75276+00,10,10
_1di0okaxq,13.46713,52.51709,Chinesische Wild-Birne,BIRNE,Schreinerstraße,undefined,SCHREIN,1999.0,20,Friedrichshain-Kreuzberg,2020-05-26 17:02:06.672491+00,10,10
_1domuv4ue,13.41279,52.5451,Holländische Linde,LINDE,Schönhauser Allee,undefined,42616,1954.0,65,Pankow,2020-05-31 07:39:48.798651+00,10,120
_1elsszvjm,13.334179999999998,52.47554,Sand-Birke,BIRKE,Perelsplatz,undefined,17786,2007.0,12,Tempelhof-Schöneberg,2020-06-20 15:11:33.318553+00,50,100
_1epnb8k93,13.335360000000001,52.46864,Kaiser-Linde,LINDE,Dickhardtstraße,46,17891,2000.0,19,Tempelhof-Schöneberg,2020-06-07 17:55:30.259927+00,25,200
_1f0lunigr,13.37127,52.54205,Großblättrige Sommerlinde,LINDE,Schönwalder Straße,14,364400,2015.0,4,Mitte,2020-09-22 11:42:29.196654+00,50,150
_1f28b01gl,13.47826,52.49233,Sumpf-Eiche,EICHE,Tunnelstraße,undefined,,2000.0,19,Friedrichshain-Kreuzberg,2020-08-07 19:24:28.620709+00,25,25
_1f5p4s4u5,13.426870000000001,52.490140000000004,Winter-Linde,LINDE,Lenaustraße,8,2738,1980.0,39,Neukölln,2020-06-07 15:28:15.979204+00,10,10
_1f8vaokn8,13.4441,52.49984,Winter-Linde,LINDE,Schlesische Straße,hsnr 9,03964,2014.0,5,Friedrichshain-Kreuzberg,2020-06-24 21:30:56.702553+00,25,85
_1f997e3ul,13.29081,52.51461,Ahornblättrige Platane,PLATANE,Danckelmannstraße,16,00919,1984.0,35,Charlottenburg-Wilmersdorf,2020-06-07 09:06:36.538875+00,10,10
_1feap2kkd,13.423670000000001,52.54404,Baum-Hasel,HASEL,Stargarder Straße,undefined,42762,1990.0,29,Pankow,2020-06-10 18:42:53.052664+00,50,70
_1fkzudr1q,13.499889999999999,52.507,Eingriffliger Weissdorn,WEIßDORN,Heinrichstraße,undefined,24SB20,1998.0,21,Lichtenberg,2020-05-22 17:56:11.643509+00,50,75
_1fm5fzgbf,13.330670000000001,52.424240000000005,Gemeine Rosskastanie,ROSSKASTANIE,Ferdinandstraße,14,001263,1915.0,104,Steglitz-Zehlendorf,2020-08-16 20:17:10.052929+00,25,25
_1fosc6qeg,13.332120000000002,52.46021999999999,Borstige Robinie,ROBINIE,Kniephofstraße,ggü 5,2486,1970.0,49,Steglitz-Zehlendorf,2020-05-28 20:34:13.874497+00,10,10
_1fu4m26sm,13.231370000000002,52.571999999999996,Spitz-Ahorn,AHORN,Beatestraße,34,00454-Str,2012.0,7,Reinickendorf,2020-08-11 20:00:31.688653+00,10,60
_1h3eva1su,13.29221,52.50489,Ahornblättrige Platane,PLATANE,Trendelenburgstraße,8,04538,2004.0,15,Charlottenburg-Wilmersdorf,2020-05-28 14:59:57.906862+00,25,290
_1h8uo97q7,13.38667,52.4579,Kaiser-Linde,LINDE,Friedrich-Wilhelm-Straße,90,1404,1954.0,65,Tempelhof-Schöneberg,2020-08-12 19:30:46.393734+00,25,275
_1hzxeips3,13.392579999999999,52.4858,Baum-Hasel,HASEL,Schwiebusser Straße,undefined,04092,1978.0,41,Friedrichshain-Kreuzberg,2020-05-26 17:52:10.48159+00,10,35
_1i4dct8lo,13.44994,52.448119999999996,"Berg-Ahorn, Weiss-Ahorn",AHORN,Fritz-Reuter-Allee,48,1414,2012.0,7,Neukölln,2020-05-21 09:38:09.221111+00,25,25
_1ic1a6h9x,13.41978,52.54909,Ahornblättrige Platane,PLATANE,Wichertstraße,undefined,43547,1995.0,24,Pankow,2020-05-31 10:55:09.739148+00,50,100
_1icqdkgo9,13.349870000000001,52.47981,Blutpflaume,undefined,Gustav-Freytag-Straße,5,17872,1970.0,49,Tempelhof-Schöneberg,2020-06-03 20:31:29.428326+00,5,5
_1if17m80y,13.470770000000002,52.496719999999996,Großblättrige Robinie,ROBINIE,Fischzug,undefined,FISCHZUG,2004.0,15,Friedrichshain-Kreuzberg,2020-09-01 09:43:48.471203+00,10,10
_1jogqptxy,13.39456,52.5039,Sand-Birke,BIRKE,undefined,undefined,00043,1993.0,26,Friedrichshain-Kreuzberg,2020-08-15 16:22:18.888302+00,50,150
_1jvsuus4y,13.3825,52.49361,Linde,LINDE,Yorckstraße,undefined,04977,1992.0,27,Friedrichshain-Kreuzberg,2020-06-17 05:35:02.139399+00,50,200
_1kegpj67q,13.470479999999998,52.51729,"Berg-Ahorn, Weiss-Ahorn",AHORN,undefined,undefined,60114,1983.0,36,Friedrichshain-Kreuzberg,2020-05-22 05:28:27.49396+00,10,160
_1klnhqisv,13.38176,52.491519999999994,Apfel-Dorn,WEIßDORN,Hagelberger Straße,undefined,01792,1998.0,21,Friedrichshain-Kreuzberg,2020-08-21 02:53:07.813957+00,50,75
_1l19ee288,13.45251,52.512130000000006,Kaiser-Linde,LINDE,Warschauer Straße,undefined,WARSCH,2000.0,19,Friedrichshain-Kreuzberg,2020-05-29 18:05:54.607852+00,50,50
_1lcsc4a7b,13.364679999999998,52.495180000000005,Trauben-Eiche,EICHE,Kirchbachstraße,20,17849,1973.0,46,Tempelhof-Schöneberg,2020-08-23 07:34:16.609718+00,50,50
_1lkn4fs4w,13.44236,52.488609999999994,Baum-Hasel,HASEL,Onckenstraße,undefined,010204,2000.0,19,Treptow-Köpenick,2020-06-17 18:08:18.458199+00,10,10
_1lrq38vqm,13.36945,52.48989,Sommer-Linde,LINDE,Hochkirchstraße,7,17678,1950.0,69,Tempelhof-Schöneberg,2020-08-16 20:10:46.558595+00,10,10
_1lswuw4rp,13.477670000000002,52.49259,Sumpf-Eiche,EICHE,Alt-Stralau,undefined,ALT-STRA,2000.0,19,Friedrichshain-Kreuzberg,2020-08-07 19:24:12.911193+00,25,25
_1m1zls58u,13.23495,52.610330000000005,Spitz-Ahorn,AHORN,Jägerweg,20,02215-Str,2011.0,8,Reinickendorf,2020-08-04 14:23:36.32898+00,10,10
_1m3uce3of,13.55122,52.441930000000006,"Berg-Ahorn, Weiss-Ahorn",AHORN,Hoffmannstraße,undefined,070434,1937.0,82,Treptow-Köpenick,2020-08-24 15:36:28.915807+00,10,10
_1m9edsfj6,13.459570000000001,52.52254,Spitz-Ahorn 'Deborah',AHORN,undefined,undefined,80101,2007.0,12,Pankow,2020-05-21 12:13:19.530308+00,10,385
_1mgi75om3,13.44493,52.51027,Sand-Birke,BIRKE,undefined,undefined,62161,1953.0,66,Friedrichshain-Kreuzberg,2020-05-22 13:57:25.568185+00,50,50
_1n2oyzab0,13.46711,52.518,Pflaumenblättriger Weiss-Dorn,WEIßDORN,Bänschstraße,63,BÄNSCHST,2014.0,5,Friedrichshain-Kreuzberg,2020-05-21 22:16:31.479481+00,25,200
_1o20f8hwz,13.336179999999999,52.463469999999994,Winter-Linde,LINDE,Lauenburger Straße,5,2718,1976.0,43,Steglitz-Zehlendorf,2020-06-26 09:00:02.893346+00,50,50
_1o6bn3qku,13.32489,52.490880000000004,Winter-Linde 'Greenspire',LINDE,Holsteinische Straße,19,02067,2009.0,10,Charlottenburg-Wilmersdorf,2020-07-10 17:35:56.278587+00,25,25
_1o9upcodh,13.333379999999998,52.49515,Holländische Linde,LINDE,Nachodstraße,19,03166,1955.0,64,Charlottenburg-Wilmersdorf,2020-06-03 09:14:05.782291+00,50,50
_1ohqtz551,13.203510000000001,52.545590000000004,Winter-Linde,LINDE,Schönwalder Straße,16,04013-Str,1983.0,36,Spandau,2020-05-20 18:32:15.632669+00,25,305
_1omunbnk5,13.32368,52.570969999999996,Douglasfichte,DOUGLASIE,undefined,undefined,00006,1985.0,34,Reinickendorf,2020-05-20 12:44:33.88559+00,10,20
_1pyu4dw6k,13.348239999999999,52.45346,Baum-Hasel,HASEL,Munsterdamm,45,3156,1960.0,59,Steglitz-Zehlendorf,2020-08-13 07:01:27.939801+00,10,20
_1q5az6ekh,13.36227,52.490990000000004,Gemeine Rosskastanie,ROSSKASTANIE,Neue Steinmetzstraße,1,17707,2003.0,16,Tempelhof-Schöneberg,2020-07-12 05:48:23.968353+00,50,685
_1qa17tl12,13.469579999999999,52.51746,Pflaumenblättriger Weiss-Dorn,WEIßDORN,undefined,undefined,60114,2016.0,3,Friedrichshain-Kreuzberg,2020-05-22 05:29:20.57488+00,10,160
_1qb9pedtf,13.58045,52.45527,Holländische Linde,LINDE,Mandrellaplatz,undefined,101694,1940.0,79,Treptow-Köpenick,2020-08-17 21:31:23.032269+00,10,10
_1qfoff36m,13.301739999999999,52.43798,Spitz-Ahorn,AHORN,Holbeinstraße,ggü 63,002061,1989.0,30,Steglitz-Zehlendorf,2020-05-24 13:02:33.1565+00,5,60
_1qgclm79d,13.4716,52.49613000000001,Sand-Birke,BIRKE,undefined,undefined,60458,1991.0,28,Friedrichshain-Kreuzberg,2020-05-31 18:34:22.907569+00,5,75
_1qovrfnr5,13.44311,52.48655,Winter-Linde,LINDE,Bouchéstraße,52,6088,1920.0,99,Neukölln,2020-06-10 20:53:33.912624+00,10,10
_1r8szz5y0,13.38686,52.540769999999995,Berg-Ahorn 'Atropurpureum',AHORN,Voltastraße,6,30641,1949.0,70,Mitte,2020-08-12 15:05:48.681916+00,25,75
_1rarevvwd,13.44982,52.448530000000005,"Berg-Ahorn, Weiss-Ahorn",AHORN,Fritz-Reuter-Allee,46,1414,2012.0,7,Neukölln,2020-05-21 09:34:18.157722+00,25,25
_1rkz6zwdg,13.477920000000001,52.492540000000005,Sumpf-Eiche,EICHE,Alt-Stralau,undefined,,2000.0,19,Friedrichshain-Kreuzberg,2020-08-07 19:24:20.03313+00,25,25
_1rmvrw4m8,13.43247,52.53017,Japanische Zierkirsche 'Kanzan',undefined,Käthe-Niederkirchner-Straße,undefined,41804,1988.0,31,Pankow,2020-08-16 17:36:11.654502+00,25,25
_1rpbqm6ve,13.463779999999998,52.51846,Pflaumenblättriger Weiss-Dorn,WEIßDORN,undefined,undefined,60114,2016.0,3,Friedrichshain-Kreuzberg,2020-07-24 05:04:30.243464+00,50,300
_1slteqsxt,13.43789,52.534319999999994,Hainbuche,HAINBUCHE,Bötzowstraße,undefined,40403,1988.0,31,Pankow,2020-05-22 09:37:10.537753+00,50,135
_1sor6ixsf,13.37459,52.45785,Kaiser-Linde,LINDE,Burgemeisterstraße,undefined,814,1959.0,60,Tempelhof-Schöneberg,2020-08-08 06:05:42.53793+00,50,50
_1sv98r9ux,13.45442,52.524469999999994,Winter-Linde,LINDE,Hausburgstraße,undefined,HAUSBURG,2018.0,1,Friedrichshain-Kreuzberg,2020-07-20 19:14:27.90673+00,10,85
_1sw8lfoe6,13.33425,52.4884,Winter-Linde 'Greenspire',LINDE,Helmstedter Straße,15,01932,2010.0,9,Charlottenburg-Wilmersdorf,2020-05-24 19:55:50.50805+00,5,5
_1t29vfku1,13.2168,52.426109999999994,Robinie,ROBINIE,Schlehdornsteig,9,5664,1988.0,31,Steglitz-Zehlendorf,2020-06-21 17:30:32.250548+00,25,60
_1td0b5nsh,13.63031,52.45523000000001,Gemeine Rosskastanie,ROSSKASTANIE,Kastanienallee,undefined,110454,2000.0,19,Treptow-Köpenick,2020-05-29 17:57:32.09573+00,5,20
_1tzpo5fda,13.35704,52.54955,Winter-Linde,LINDE,Utrechter Straße,13,30637,2005.0,14,Mitte,2021-04-25 08:06:51.243733+00,25,25
_1u25545im,13.36255,52.48161999999999,Baum-Hasel,HASEL,Gustav-Müller-Straße,36,17682,1982.0,37,Tempelhof-Schöneberg,2020-08-11 18:55:23.699155+00,10,10
_1u3q69qop,13.4862,52.476859999999995,Spitz-Ahorn 'Allershausen',AHORN,Neue Krugallee,undefined,030304,2018.0,1,Treptow-Köpenick,2020-08-16 15:18:37.279332+00,50,200
_1u4vxpfkk,13.34799,52.5466,Hainbuche,HAINBUCHE,Lütticher Straße,46,372700,1989.0,30,Mitte,2020-05-20 10:10:03.334479+00,50,50
_1uijyzlpu,13.46701,52.51804,Sand-Birke,BIRKE,Bänschstraße,undefined,BÄNSCHST,1955.0,64,Friedrichshain-Kreuzberg,2020-05-21 22:16:47.662434+00,25,105
_1ujnu30sg,13.46776,52.517790000000005,"Berg-Ahorn, Weiss-Ahorn",AHORN,undefined,undefined,60114,1980.0,39,Friedrichshain-Kreuzberg,2020-05-21 22:22:55.708404+00,10,170
_1umj0bl3r,13.44055,52.49419,Ahornblättrige Platane,PLATANE,Ratiborstraße,undefined,03608,1969.0,50,Friedrichshain-Kreuzberg,2020-05-22 08:47:38.236993+00,10,135
_1v10pvjsc,13.439420000000002,52.462469999999996,Winter-Linde,LINDE,undefined,undefined,325.024,,undefined,Neukölln,2020-10-09 08:09:20.805623+00,10,10
_1v3yi8dbx,13.30042,52.5154,Herzblättrige Erle,ERLE,Haubachstraße,40,01860,1987.0,32,Charlottenburg-Wilmersdorf,2020-05-22 22:52:40.453064+00,10,80
_1vp8k996s,13.363370000000002,52.55206999999999,Großblättrige Robinie,ROBINIE,Liebenwalder Straße,13,30618,1990.0,29,Mitte,2020-08-12 20:39:48.00435+00,25,25
_1w6mja0sn,13.465689999999999,52.51778,"Oxelbeere, Schwedische Mehlbeere",MEHLBEERE,Samariterstraße,undefined,SAMARITE,1998.0,21,Friedrichshain-Kreuzberg,2020-05-21 22:25:59.07634+00,10,10
_1w6uhfi93,13.415270000000001,52.572390000000006,Urweltmammutbaum,URWELT-MAMMUTBAUM,Stiftsweg,undefined,,1990.0,29,Pankow,2020-05-19 18:56:35.353173+00,10,10
_1w6x8br80,13.379620000000001,52.49306,Linde,LINDE,Möckernstraße,undefined,03096,1945.0,74,Friedrichshain-Kreuzberg,2020-07-07 16:50:15.403971+00,25,25
_1wc0odn13,13.43201,52.49078000000001,Winter-Linde,LINDE,Nansenstraße,17,3173,1975.0,44,Neukölln,2020-05-21 18:49:14.686116+00,25,75
_1wmdnkc3y,13.325460000000001,52.46734,Spitz-Ahorn,AHORN,Blankenbergstraße,1,17643,2003.0,16,Tempelhof-Schöneberg,2020-06-07 08:35:20.408379+00,10,35
_1wshju81z,13.42746,52.48175,Kaiser-Linde,LINDE,Mainzer Straße,18,2922,1983.0,36,Neukölln,2020-07-18 09:22:54.441275+00,50,60
_1wyfi36nd,13.35176,52.493159999999996,Silber-Ahorn,AHORN,Kyffhäuserstraße,19,17692,1951.0,68,Tempelhof-Schöneberg,2020-05-22 20:08:40.392774+00,25,125
_1wyjdm06a,13.41624,52.52024,Baum-Hasel,HASEL,Alexanderstraße,11,165500,1990.0,29,Mitte,2020-06-16 07:38:26.628688+00,5,5
_1xl0ws3i7,13.37669,52.4917,Linde,LINDE,Yorckstraße,undefined,04977,1991.0,28,Friedrichshain-Kreuzberg,2020-08-01 07:29:21.95867+00,50,200
_1xvnih86o,13.33927,52.47426,Spitz-Ahorn,AHORN,Wielandstraße,43,17747,1957.0,62,Tempelhof-Schöneberg,2020-06-28 21:04:40.551728+00,25,25
_1yews8qo2,13.456679999999999,52.509840000000004,Holländische Linde,LINDE,Wühlischstraße,undefined,WÜHLISCH,1973.0,46,Friedrichshain-Kreuzberg,2020-05-20 13:37:33.431968+00,50,135
_1yiihlvlo,13.45726,52.522819999999996,Rotblühende Rosskastanie,ROSSKASTANIE,undefined,undefined,80101,2007.0,12,Pankow,2020-07-24 20:07:51.743635+00,5,290
_1yk5606oc,13.386479999999999,52.457919999999994,Kaiser-Linde,LINDE,Friedrich-Wilhelm-Straße,88,1404,1957.0,62,Tempelhof-Schöneberg,2020-08-12 19:31:09.155262+00,25,300
_1yqk9rk05,13.46331,52.49935,Baum-Hasel,HASEL,Corinthstraße,50,CORINTHS,2004.0,15,Friedrichshain-Kreuzberg,2020-06-10 18:32:59.870191+00,25,175
_1zdl0mnf4,13.40359,52.53397,Winter-Linde,LINDE,Zionskirchstraße,34,197900,1990.0,29,Mitte,2020-06-19 07:35:18.141946+00,25,430
_1zdrlzq4p,13.352770000000001,52.54812,Pyramiden-Hainbuche,HAINBUCHE,Genter Straße,56,30599,2013.0,6,Mitte,2020-07-02 16:00:42.050331+00,5,5
_201lnqevh,13.29265,52.51327,Spitz-Ahorn,AHORN,Knobelsdorffstraße,25,02488,1974.0,45,Charlottenburg-Wilmersdorf,2020-05-20 07:27:32.425555+00,25,25
_208vsjf66,13.40335,52.56548000000001,Holländische Linde,LINDE,Florastraße,undefined,40849,1949.0,70,Pankow,2020-05-24 08:55:35.273347+00,10,10
_20tjo19zr,13.29224,52.49584,Gemeine Rosskastanie,ROSSKASTANIE,Seesener Straße,27,04118,1955.0,64,Charlottenburg-Wilmersdorf,2020-08-11 18:30:44.105819+00,25,25
_20x3phko1,13.31215,52.50789,Kaiser-Linde,LINDE,Pestalozzistraße,22,03433,1993.0,26,Charlottenburg-Wilmersdorf,2020-08-16 18:38:00.193031+00,10,110
_21zd72b4a,13.39395,52.50226,Pyramiden-Eiche,EICHE,E.T.A.-Hoffmann-Promenade,undefined,06036,1979.0,40,Friedrichshain-Kreuzberg,2020-05-24 16:36:58.988471+00,50,50
_238q2rlgb,13.433060000000001,52.53504,Gewöhnliche Felsenbirne,FELSENBIRNE,Dietrich-Bonhoeffer-Straße,undefined,43605,2017.0,2,Pankow,2020-08-16 19:33:48.044288+00,25,25
_23q5fj0zt,13.33924,52.47371,Kaiser-Linde,LINDE,Wielandstraße,40,17747,2016.0,3,Tempelhof-Schöneberg,2020-06-28 21:06:09.343423+00,25,25
_24e2vqga5,13.350979999999998,52.5754,Ahornblättrige Platane,PLATANE,Alt-Reinickendorf,25,00104-Str,2002.0,17,Reinickendorf,2020-07-29 08:40:16.914899+00,25,160
_24k972pbj,13.402629999999998,52.56426999999999,Winter-Linde,LINDE,Heynstraße,undefined,41301,1949.0,70,Pankow,2020-08-16 10:33:36.869009+00,10,10
_24ws492ya,13.46751,52.51784,Spitz-Ahorn,AHORN,undefined,undefined,60114,1974.0,45,Friedrichshain-Kreuzberg,2020-05-21 22:23:22.508666+00,10,145
_25ehqi72q,13.47993,52.50305,Zweigriffliger Weissdorn,WEIßDORN,Türrschmidtstraße,undefined,,2017.0,2,Lichtenberg,2020-05-31 21:22:29.900207+00,25,25
_25ezyfwts,13.46623,52.505880000000005,Spitz-Ahorn,AHORN,Sonntagstraße,undefined,SONNTAGS,1993.0,26,Friedrichshain-Kreuzberg,2020-08-17 08:04:48.706778+00,25,25
_25f114wkf,13.48267,52.53787,Kaiser-Linde,LINDE,Sandinostraße,18C,15SB10,2014.0,5,Lichtenberg,2020-05-21 13:15:28.803322+00,50,50
_25hcnlrf6,13.40921,52.56033000000001,Winter-Linde 'Greenspire',LINDE,Zillertalstraße,undefined,43654,2003.0,16,Pankow,2020-08-13 10:02:55.072517+00,25,50
_25qe9e6s9,13.442829999999999,52.4715,Sand-Birke,BIRKE,Wipperstraße,18/19,4911,1995.0,24,Neukölln,2020-05-19 09:49:46.788109+00,50,225
_25snyg7f7,13.29998,52.42155,Baum-Hasel,HASEL,Ortlerweg,49,3337,1997.0,22,Steglitz-Zehlendorf,2020-08-06 14:10:43.952989+00,50,50
